PLAYER_ID,PLAYER_NAME,SEASON,GAME_DATE,MIN,PTS,REB,AST,rolling_min_7,rolling_min_28,acwr,rolling_pts_7,rolling_reb_7,rolling_ast_7,days_rest,back_to_back,no_rest_2d,games_played_30,fatigue_score,game_num_in_season,pts_per_min,is_away,injured
2544,LeBron James,2018-19,2019-02-12,43,28,11,16,34.42857142857143,34.714285714285715,0.9917695473251029,22.142857142857142,11.571428571428571,9.571428571428571,2.0,0.0,1.0,4.0,0.7758847736625514,39,0.6511627906976745,1,1
2544,LeBron James,2018-19,2019-02-21,40,29,12,6,35.0,35.035714285714285,0.998980632008155,23.142857142857142,11.285714285714286,9.428571428571429,9.0,0.0,0.0,5.0,0.5994903160040775,40,0.725,0,0
2544,LeBron James,2018-19,2019-02-23,39,27,7,12,37.57142857142857,35.214285714285715,1.0669371196754562,24.571428571428573,10.428571428571429,10.428571428571429,2.0,0.0,1.0,6.0,0.8534685598377281,41,0.6923076923076923,1,0
2544,LeBron James,2018-19,2019-02-25,40,24,12,11,37.57142857142857,35.357142857142854,1.0626262626262626,24.571428571428573,10.142857142857142,10.714285714285714,2.0,0.0,1.0,7.0,0.8713131313131313,42,0.6,1,0
2544,LeBron James,2018-19,2019-02-27,37,33,6,10,38.57142857142857,35.75,1.0789210789210788,26.714285714285715,10.0,10.857142857142858,2.0,0.0,1.0,8.0,0.8994605394605395,43,0.8918918918918919,0,0
2544,LeBron James,2018-19,2019-03-01,39,31,7,10,38.714285714285715,35.785714285714285,1.0818363273453095,27.142857142857142,9.285714285714286,10.571428571428571,2.0,0.0,1.0,9.0,0.9209181636726547,44,0.7948717948717948,0,0
2544,LeBron James,2018-19,2019-03-02,41,27,9,16,39.857142857142854,35.964285714285715,1.1082423038728897,28.428571428571427,9.142857142857142,11.571428571428571,1.0,1.0,1.0,10.0,0.9541211519364448,45,0.6585365853658537,1,0
2544,LeBron James,2018-19,2019-03-04,42,27,8,6,39.714285714285715,36.214285714285715,1.096646942800789,28.285714285714285,8.714285714285714,10.142857142857142,2.0,0.0,1.0,10.0,0.9483234714003945,46,0.6428571428571429,0,0
2544,LeBron James,2018-19,2019-03-06,31,31,7,7,38.42857142857143,35.892857142857146,1.070646766169154,28.571428571428573,8.0,10.285714285714286,2.0,0.0,1.0,11.0,0.9553233830845771,47,1.0,0,0
2544,LeBron James,2018-19,2019-03-09,28,30,10,12,36.857142857142854,35.82142857142857,1.028913260219342,29.0,8.428571428571429,10.285714285714286,3.0,0.0,0.0,11.0,0.734456630109671,48,1.0714285714285714,0,0
2544,LeBron James,2018-19,2019-03-12,33,36,10,4,35.857142857142854,35.642857142857146,1.006012024048096,30.714285714285715,8.142857142857142,9.285714285714286,3.0,0.0,0.0,11.0,0.723006012024048,49,1.0909090909090908,1,0
2544,LeBron James,2018-19,2019-03-14,32,29,4,6,35.142857142857146,35.67857142857143,0.984984984984985,30.142857142857142,7.857142857142857,8.714285714285714,2.0,0.0,1.0,11.0,0.9124924924924924,50,0.90625,1,0
2544,LeBron James,2018-19,2019-03-17,35,33,6,8,34.57142857142857,35.82142857142857,0.9651046859421735,30.428571428571427,7.714285714285714,8.428571428571429,3.0,0.0,0.0,11.0,0.7025523429710867,51,0.9428571428571428,1,0
2544,LeBron James,2018-19,2019-03-22,37,25,9,14,34.0,35.714285714285715,0.952,30.142857142857142,7.714285714285714,8.142857142857142,5.0,0.0,0.0,12.0,0.716,52,0.6756756756756757,0,0
2544,LeBron James,2018-19,2019-03-24,35,29,11,11,33.0,35.642857142857146,0.9258517034068136,30.428571428571427,8.142857142857142,8.857142857142858,2.0,0.0,1.0,12.0,0.9029258517034067,53,0.8285714285714286,0,0
2544,LeBron James,2018-19,2019-03-26,34,23,7,14,33.42857142857143,35.714285714285715,0.936,29.285714285714285,8.142857142857142,9.857142857142858,2.0,0.0,1.0,12.0,0.9079999999999999,54,0.6764705882352942,0,0
2544,LeBron James,2018-19,2019-03-29,32,27,3,9,34.0,35.5,0.9577464788732394,28.857142857142858,7.142857142857143,9.428571428571429,3.0,0.0,0.0,12.0,0.7188732394366197,55,0.84375,0,1
2544,LeBron James,2019-20,2019-10-22,36,18,10,8,34.42857142857143,35.5,0.9698189134808853,26.285714285714285,7.142857142857143,10.0,207.0,0.0,0.0,0.0,0.48490945674044267,1,0.5,1,0
2544,LeBron James,2019-20,2019-10-25,31,32,7,10,34.285714285714285,35.535714285714285,0.964824120603015,26.714285714285715,7.571428571428571,10.571428571428571,3.0,0.0,0.0,1.0,0.5024120603015075,2,1.032258064516129,0,0
2544,LeBron James,2019-20,2019-10-27,35,20,6,12,34.285714285714285,35.642857142857146,0.9619238476953906,24.857142857142858,7.571428571428571,11.142857142857142,2.0,0.0,1.0,2.0,0.7209619238476954,3,0.5714285714285714,0,0
2544,LeBron James,2019-20,2019-10-29,28,23,2,8,33.0,35.17857142857143,0.9380710659898477,24.571428571428573,6.571428571428571,10.285714285714286,2.0,0.0,1.0,3.0,0.7290355329949239,4,0.8214285714285714,0,0
2544,LeBron James,2019-20,2019-11-01,43,39,12,16,34.142857142857146,35.32142857142857,0.9666329625884733,26.0,6.714285714285714,11.0,3.0,0.0,0.0,4.0,0.5633164812942366,5,0.9069767441860465,1,0
2544,LeBron James,2019-20,2019-11-03,37,21,11,13,34.57142857142857,35.357142857142854,0.9777777777777779,25.714285714285715,7.285714285714286,10.857142857142858,2.0,0.0,1.0,5.0,0.788888888888889,6,0.5675675675675675,1,0
2544,LeBron James,2019-20,2019-11-05,35,30,10,11,35.0,35.857142857142854,0.9760956175298806,26.142857142857142,8.285714285714286,11.142857142857142,2.0,0.0,1.0,6.0,0.8080478087649403,7,0.8571428571428571,1,0
2544,LeBron James,2019-20,2019-11-08,36,25,4,6,35.0,35.714285714285715,0.98,27.142857142857142,7.428571428571429,10.857142857142858,3.0,0.0,0.0,7.0,0.63,8,0.6944444444444444,0,0
2544,LeBron James,2019-20,2019-11-10,35,13,13,15,35.57142857142857,35.892857142857146,0.9910447761194029,24.428571428571427,8.285714285714286,11.571428571428571,2.0,0.0,1.0,8.0,0.8555223880597014,9,0.37142857142857144,0,0
2544,LeBron James,2019-20,2019-11-12,37,19,7,11,35.857142857142854,35.857142857142854,1.0,24.285714285714285,8.428571428571429,11.428571428571429,2.0,0.0,1.0,9.0,0.8799999999999999,10,0.5135135135135135,1,0
2544,LeBron James,2019-20,2019-11-13,26,23,6,12,35.57142857142857,35.607142857142854,0.9989969909729188,24.285714285714285,9.0,12.0,1.0,1.0,1.0,10.0,0.8994984954864593,11,0.8846153846153846,0,0
2544,LeBron James,2019-20,2019-11-15,39,29,4,11,35.0,35.464285714285715,0.9869083585095669,22.857142857142858,7.857142857142857,11.285714285714286,2.0,0.0,1.0,11.0,0.9134541792547834,12,0.7435897435897436,0,0
2544,LeBron James,2019-20,2019-11-17,33,33,7,12,34.42857142857143,35.214285714285715,0.9776876267748479,24.571428571428573,7.285714285714286,11.142857142857142,2.0,0.0,1.0,12.0,0.9288438133874239,13,1.0,0,0
2544,LeBron James,2019-20,2019-11-19,37,25,11,10,34.714285714285715,35.142857142857146,0.9878048780487805,23.857142857142858,7.428571428571429,11.0,2.0,0.0,1.0,13.0,0.9539024390243902,14,0.6756756756756757,0,0
2544,LeBron James,2019-20,2019-11-22,36,23,6,14,34.714285714285715,35.0,0.9918367346938776,23.571428571428573,7.714285714285714,12.142857142857142,3.0,0.0,0.0,13.0,0.7559183673469387,15,0.6388888888888888,1,0
2544,LeBron James,2019-20,2019-11-23,39,30,6,4,35.285714285714285,35.07142857142857,1.0061099796334012,26.0,6.714285714285714,10.571428571428571,1.0,1.0,1.0,14.0,0.9830549898167005,16,0.7692307692307693,1,0
2544,LeBron James,2019-20,2019-11-25,35,33,4,14,35.0,34.92857142857143,1.002044989775051,28.0,6.285714285714286,11.0,2.0,0.0,1.0,14.0,0.9810224948875255,17,0.9428571428571428,1,0
2544,LeBron James,2019-20,2019-11-27,38,29,5,11,36.714285714285715,34.82142857142857,1.0543589743589745,28.857142857142858,6.142857142857143,10.857142857142858,2.0,0.0,1.0,14.0,1.0071794871794872,18,0.7631578947368421,1,0
2544,LeBron James,2019-20,2019-11-29,25,23,3,11,34.714285714285715,34.214285714285715,1.0146137787056368,28.0,6.0,10.857142857142858,2.0,0.0,1.0,14.0,0.9873068893528183,19,0.92,0,0
2544,LeBron James,2019-20,2019-12-01,36,25,9,8,35.142857142857146,34.392857142857146,1.0218068535825544,26.857142857142858,6.285714285714286,10.285714285714286,2.0,0.0,1.0,15.0,1.010903426791277,20,0.6944444444444444,0,0
2544,LeBron James,2019-20,2019-12-03,37,25,6,9,35.142857142857146,34.714285714285715,1.0123456790123457,26.857142857142858,5.571428571428571,10.142857142857142,2.0,0.0,1.0,15.0,1.0061728395061729,21,0.6756756756756757,1,0
2544,LeBron James,2019-20,2019-12-04,29,20,4,12,34.142857142857146,34.57142857142857,0.9876033057851241,26.428571428571427,5.285714285714286,9.857142857142858,1.0,1.0,1.0,15.0,0.993801652892562,22,0.6896551724137931,1,0
2544,LeBron James,2019-20,2019-12-06,34,31,7,8,33.42857142857143,34.642857142857146,0.9649484536082474,26.571428571428573,5.428571428571429,10.428571428571429,2.0,0.0,1.0,15.0,0.9824742268041238,23,0.9117647058823529,1,0
2544,LeBron James,2019-20,2019-12-08,28,32,4,13,32.42857142857143,34.392857142857146,0.9428868120456906,26.428571428571427,5.428571428571429,10.285714285714286,2.0,0.0,1.0,16.0,0.9914434060228452,24,1.1428571428571428,0,0
